,lat,distance,name,id,type,providerId,firstName,lastName,specialties,hospitalAffiliations,addressState,geom.crs.type,geom.crs.properties.name,geom.type,geom.coordinates,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnotes,nursingHome.overallRatingFootnotes,nursingHome.healthInspectionRatingFootnotes,nursingHome.qmRatingFootnotes,nursingHome.staffingRatingFootnotes,nursingHome.longStayQMRatingFootnotes,nursingHome.shortStayQMRatingFootnotes,nursingHome.rnStaffingRatingFootnotes,nursingHome.ptStaffingFootnotes,nursingHome.dateImported,nursingHome.hash,nursingHome.id,nursingHome.providerId,nursingHome.addressLine1,nursingHome.addressCity,nursingHome.addressState,nursingHome.addressZipcode,nursingHome.phone,nursingHome.geocodeSource,nursingHome.lon,nursingHome.lat,nursingHome.name,nursingHome.ownershipType,nursingHome.numberOfCertifiedBeds,nursingHome.specialFocusStatus,nursingHome.processingDate,nursingHome.averageNumberOfResidentsInCertifiedBedsFootnote,nursingHome.nursingHomeType,nursingHome.providerResidesInHospital,nursingHome.legalBusinessName,nursingHome.continuingCareRetirementCommunity,nursingHome.withResidentAndFamilyCouncil,nursingHome.sprinklerSystemsInAllRequiredAreas,nursingHome.overallRating,nursingHome.overallRatingFootnote,nursingHome.healthInspectionRating,nursingHome.healthInspectionRatingFootnote,nursingHome.qmRating,nursingHome.qmRatingFootnote,nursingHome.staffingRating,nursingHome.staffingRatingFootnote,nursingHome.rnStaffingRating,nursingHome.numberOfFacilityReportedIncidents,nursingHome.numberOfSubstantiatedComplaints,nursingHome.numberOfCitationsFromInfectionControlInspections,nursingHome.numberOfFines,nursingHome.numberOfPaymentDenials,nursingHome.citedForAbuse,nursingHome.longStayQMRating,nursingHome.shortStayQMRating,nursingHome.longStayQMRatingFootnote,nursingHome.shortStayQMRatingFootnote,nursingHome.rnStaffingRatingFootnote,nursingHome.ptStaffingFootnote,nursingHome.ratingCycleOneStandardHealthSurveyDate,nursingHome.ratingCycleOneTotalHealthDeficiencies,nursingHome.ratingCycleTwoStandardHealthSurveyDate,nursingHome.ratingCycleTwoTotalHealthDeficiencies,nursingHome.ratingCycleThreeStandardHealthSurveyDate,nursingHome.ratingCycleThreeTotalHealthDeficiencies,nursingHome.changedOwnershipInLast12Months
97,31.29916,69.675,Community Care Center of Crockett,8408eca2-77f1-46d7-8cc7-464a9c6874bf,NursingHome,455577,,,,,TX,name,EPSG:4326,Point,"[-95.47036, 31.29916]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:00.047Z,18c5d0318770dee9295ec54973b45286,8408eca2-77f1-46d7-8cc7-464a9c6874bf,455577,1150 E Loop 304,Crockett,TX,75835,9365442051,smartystreets_strict,-95.47036,31.29916,Community Care Center of Crockett,For profit - Corporation,104,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Resident,Yes,5,,4.0,,5.0,,2.0,,2.0,0,3,1,0,0,False,5.0,,,2,,,2020-10-28,2.0,2019-04-30,5.0,2018-03-15,2.0,False
98,31.29916,69.675,Whitehall Rehab & Nursing,dc4c1252-06ff-411a-8156-5a4e4210aefb,NursingHome,675624,,,,,TX,name,EPSG:4326,Point,"[-95.47036, 31.29916]",,,,,,,,,,2021-09-20T15:23:03.063Z,ddbec31202bdaf60a6d82f4b9a285c9d,dc4c1252-06ff-411a-8156-5a4e4210aefb,675624,1116 E Loop 304,Crockett,TX,75835,9365442163,smartystreets_strict,-95.47036,31.29916,Whitehall Rehab & Nursing,For profit - Corporation,113,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Both,Yes,4,,4.0,,5.0,,1.0,,1.0,0,1,0,0,0,False,5.0,5.0,,,,,2021-06-09,6.0,2020-03-10,4.0,2019-03-20,2.0,False
99,31.29916,69.675,Winfield Rehab & Nursing,d7474299-defb-4f25-816b-dedd30932e47,NursingHome,675976,,,,,TX,name,EPSG:4326,Point,"[-95.47036, 31.29916]",,,,,,,,,,2021-09-20T15:23:03.366Z,ee00d3bf116bae62cd86afc8b2b16923,d7474299-defb-4f25-816b-dedd30932e47,675976,1108 E Loop 304,Crockett,TX,75835,9365440150,smartystreets_strict,-95.47036,31.29916,Winfield Rehab & Nursing,For profit - Corporation,83,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Resident,Yes,3,,2.0,,5.0,,2.0,,2.0,0,2,0,1,0,False,4.0,5.0,,,,,2020-01-29,9.0,2019-02-06,2.0,2018-01-11,4.0,False
100,31.10942,69.828,Western Hills Nursing & Rehabilitation,6c2e6940-2650-4809-acb8-6fec326fcb80,NursingHome,455785,,,,,TX,name,EPSG:4326,Point,"[-97.36898, 31.10942]",,,,,,,,,,2021-09-20T15:23:00.142Z,0a88126a448a1fd4398ea0674ba26e24,6c2e6940-2650-4809-acb8-6fec326fcb80,455785,512 Draper Dr,Temple,TX,76504,2547427500,smartystreets_strict,-97.36898,31.10942,Western Hills Nursing & Rehabilitation,For profit - Corporation,120,,2021-09-01,,Medicare and Medicaid,False,Caraday Western Hills LLC,False,Resident,Yes,2,,2.0,,4.0,,2.0,,2.0,0,4,0,0,0,False,4.0,4.0,,,,,2020-01-08,2.0,2019-01-16,6.0,2018-01-11,8.0,False
101,31.10653,69.96,Regency Manor Healthcare Center,092f215f-c1e3-4f50-9ba7-291dc0818a66,NursingHome,675587,,,,,TX,name,EPSG:4326,Point,"[-97.37334, 31.10653]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.041Z,d1472af357a887b7ecd2ec375b49be7c,092f215f-c1e3-4f50-9ba7-291dc0818a66,675587,3011 W Adams Ave,Temple,TX,76504,2547731626,smartystreets_strict,-97.37334,31.10653,Regency Manor Healthcare Center,For profit - Corporation,118,,2021-09-01,,Medicare and Medicaid,False,Slp Regency Manor LLC,False,None,Yes,2,,3.0,,2.0,,1.0,12,1.0,0,2,1,1,0,False,2.0,2.0,,,12,,2020-10-08,6.0,2019-07-10,2.0,2018-07-19,11.0,False
102,29.87772,70.109,Woodwind Lakes Health and Rehabilitation Center,7cbf88fa-74b8-4d8b-9f4a-bed84c5fe1f3,NursingHome,675085,,,,,TX,name,EPSG:4326,Point,"[-95.53789, 29.87772]",,,,,,,,,,2021-09-20T15:23:02.772Z,6f433e88a11f740e2fbd957b37cf8825,7cbf88fa-74b8-4d8b-9f4a-bed84c5fe1f3,675085,7215 Windfern Rd,Houston,TX,77040,7134668933,smartystreets_strict,-95.53789,29.87772,Woodwind Lakes Health and Rehabilitation Center,For profit - Limited Liability company,180,,2021-09-01,,Medicare and Medicaid,False,Oakbend Medical Center,False,Resident,Yes,2,,2.0,,4.0,,3.0,,3.0,5,19,3,1,1,False,5.0,4.0,,,,,2020-02-14,14.0,2019-01-11,11.0,2018-02-16,9.0,False
103,31.32708,71.165,Houston County Nursing Home,c3c51799-d14b-49d8-a3fb-89518ff66f77,NursingHome,676043,,,,,TX,name,EPSG:4326,Point,"[-95.46598, 31.32708]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:03.444Z,ce70679c38e8d7bc642f9895f61032ef,c3c51799-d14b-49d8-a3fb-89518ff66f77,676043,100 N E Loop 304,Crockett,TX,75835,9365447884,smartystreets_strict,-95.46598,31.32708,Houston County Nursing Home,For profit - Corporation,90,,2021-09-01,,Medicare and Medicaid,False,"Crockett Health Care Associates, Inc.",False,Resident,Yes,5,,4.0,,5.0,,2.0,,2.0,0,0,0,1,0,False,5.0,,,2,,,2020-11-17,2.0,2019-05-08,4.0,2018-06-13,1.0,False
104,29.58858,71.047,"Eagle Lake Nursing and Rehabilitation, LP",0fdf4df5-2ed2-44f5-bb66-c2bbba8a082a,NursingHome,676361,,,,,TX,name,EPSG:4326,Point,"[-96.34748, 29.58858]",,,,,,,,,,2021-09-20T15:23:03.779Z,5cb95cc5fb616c5f5320a3c68469bb80,0fdf4df5-2ed2-44f5-bb66-c2bbba8a082a,676361,535 S Austin Road,Eagle Lake,TX,77434,9792433910,smartystreets_strict,-96.34748,29.58858,"Eagle Lake Nursing and Rehabilitation, LP",For profit - Corporation,80,,2021-09-01,,Medicare and Medicaid,False,Legal Business Name Not Available,False,Resident,Yes,3,,2.0,,4.0,,4.0,,3.0,3,4,0,1,1,False,3.0,5.0,,,,,2020-12-17,7.0,2019-04-11,4.0,2018-03-23,15.0,False
105,29.92157,71.907,Capstone Healthcare Estates at Veterans Memorial,3f4231e6-c4fb-45da-8adf-697aa7f388ce,NursingHome,676252,,,,,TX,name,EPSG:4326,Point,"[-95.44618, 29.92157]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]","[{'code': 6, 'footnote': 'This facility did not submit staffing data, or submitted data that did not meet the criteria required to calculate a staffing measure.'}]",2021-09-20T15:23:03.657Z,b351066b66caadab7a8a2f65591a80ff,3f4231e6-c4fb-45da-8adf-697aa7f388ce,676252,1424 Fallbrook Drive,Houston,TX,77038,3467545070,smartystreets_strict,-95.44618,29.92157,Capstone Healthcare Estates at Veterans Memorial,For profit - Corporation,120,,2021-09-01,,Medicare and Medicaid,False,Capstone Vm Holdings LP,False,Resident,Yes,1,,2.0,,2.0,,1.0,12,1.0,8,16,0,0,0,False,3.0,1.0,,,12,6,2019-09-13,11.0,2018-10-11,7.0,2017-10-26,16.0,True
106,29.76227,72.389,Continuing Care at Eagles Trace,6c637036-bc63-4025-bc17-0f5271f44fa1,NursingHome,676336,,,,,TX,name,EPSG:4326,Point,"[-95.64102, 29.76227]",,,,,,,,,,2021-09-20T15:23:03.760Z,92ec5864fbc84e7bb810194a74848445,6c637036-bc63-4025-bc17-0f5271f44fa1,676336,14703 Eagle Vista Drive Bldg 601b,Houston,TX,77077,2812497190,smartystreets_strict,-95.64102,29.76227,Continuing Care at Eagles Trace,Non profit - Corporation,44,,2021-09-01,,Medicare and Medicaid,False,Eagles Trace Inc,True,Resident,Yes,5,,4.0,,5.0,,5.0,,5.0,4,0,0,0,1,False,5.0,5.0,,,,,2020-02-13,6.0,2019-03-21,2.0,2018-04-06,11.0,False
107,31.06585,72.691,Park Place Manor,e1ca4f93-bddf-4234-ab00-fe6bfc18892d,NursingHome,675948,,,,,TX,name,EPSG:4326,Point,"[-97.44839, 31.06585]",,,,,,,,,,2021-09-20T15:23:03.344Z,e53fdab13da1644e79ba86894779cbc4,e1ca4f93-bddf-4234-ab00-fe6bfc18892d,675948,810 E 13th Ave,Belton,TX,76513,2549391876,smartystreets_strict,-97.44839,31.06585,Park Place Manor,For profit - Corporation,114,,2021-09-01,,Medicare and Medicaid,False,Legal Business Name Not Available,False,Resident,Yes,2,,2.0,,4.0,,2.0,,2.0,2,0,1,1,0,False,4.0,3.0,,,,,2020-01-23,2.0,2018-11-07,1.0,2017-10-31,4.0,False
108,29.68507,72.603,Schulenburg Regency Nursing Center,e7af48bf-4cde-4343-98c7-2f511cc0b0e6,NursingHome,455908,,,,,TX,name,EPSG:4326,Point,"[-96.90001, 29.68507]",,,,,,,,,,2021-09-20T15:23:00.197Z,23ea5a103faaac791873649b4881c6a8,e7af48bf-4cde-4343-98c7-2f511cc0b0e6,455908,111 College St,Schulenburg,TX,78956,9797436537,smartystreets_strict,-96.90001,29.68507,Schulenburg Regency Nursing Center,For profit - Corporation,146,,2021-09-01,,Medicare and Medicaid,False,"Oak Manor, Inc.",False,Resident,Yes,1,,1.0,,3.0,,3.0,,2.0,0,1,2,1,0,False,2.0,4.0,,,,,2019-05-31,10.0,2018-04-20,14.0,2017-03-23,2.0,False
109,29.75984,73.001,Parkway Place,1568ec18-9494-4ddd-8455-41b3074c4801,NursingHome,675777,,,,,TX,name,EPSG:4326,Point,"[-95.62734, 29.75984]",,,,,,,,,,2021-09-20T15:23:03.196Z,74a3115acae7ec04493eea070d9e3dfb,1568ec18-9494-4ddd-8455-41b3074c4801,675777,1321 Park Bayou Dr,Houston,TX,77077,2815569200,smartystreets_strict,-95.62734,29.75984,Parkway Place,Non profit - Corporation,60,,2021-09-01,,Medicare,False,Buckner Retirement Services Inc,True,Resident,Yes,5,,3.0,,5.0,,4.0,,4.0,1,0,0,1,0,False,5.0,5.0,,,,,2020-09-25,5.0,2019-04-18,4.0,2018-06-07,2.0,False
110,29.68247,73.08,Colonial Care Center,43d6c44c-2105-4055-ad02-e957fffef911,NursingHome,675971,,,,,TX,name,EPSG:4326,Point,"[-96.91145, 29.68247]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]","[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.363Z,555eba8ab95b31f406688dd45fe390b4,43d6c44c-2105-4055-ad02-e957fffef911,675971,507 West Ave,Schulenburg,TX,78956,9797434150,smartystreets_strict,-96.91145,29.68247,Colonial Care Center,For profit - Limited Liability company,90,,2021-09-01,,Medicare and Medicaid,False,Schulenburg Nursing Operations LLC,False,Resident,Yes,2,,1.0,,5.0,,1.0,12,1.0,7,11,7,1,0,True,5.0,,,2,12,,2021-07-08,13.0,2019-08-09,24.0,2018-08-03,31.0,False
111,31.6728,73.079,Teague Nursing and Rehabilitation,b994028f-2f07-4f68-9112-04af56176f5c,NursingHome,675884,,,,,TX,name,EPSG:4326,Point,"[-96.18919, 31.6728]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:03.285Z,1721e9ec5fc9973ab3dc26f93a878208,b994028f-2f07-4f68-9112-04af56176f5c,675884,884 Hwy 84 W,Teague,TX,75860,2547392541,smartystreets_strict,-96.18919,31.6728,Teague Nursing and Rehabilitation,For profit - Corporation,98,,2021-09-01,,Medicare and Medicaid,False,South Limestone Hospital District,False,Resident,Yes,5,,5.0,,5.0,,1.0,,1.0,0,0,0,0,0,False,5.0,,,2,,,2021-06-16,3.0,2019-02-27,0.0,2018-02-28,1.0,False
112,31.67903,73.437,The Manor Healthcare Residence,5d719ea0-b4ed-4ece-ad3b-a0c8970592dc,NursingHome,675307,,,,,TX,name,EPSG:4326,Point,"[-96.48112, 31.67903]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:02.879Z,e39fd49e3be4a536614ab35a7cb3b76c,5d719ea0-b4ed-4ece-ad3b-a0c8970592dc,675307,831 Tehuacana Hwy,Mexia,TX,76667,2545623867,smartystreets_invalid,-96.48112,31.67903,The Manor Healthcare Residence,For profit - Corporation,66,,2021-09-01,,Medicare and Medicaid,False,Coryell County Memorial Hospital Authority,False,Resident,Yes,3,,4.0,,1.0,,2.0,,1.0,2,7,0,1,0,False,1.0,,,2,,,2019-11-14,5.0,2018-10-17,0.0,2017-09-27,2.0,False
113,30.12069,73.942,The Heights on Valley Ranch,8c8d59c3-6ded-43aa-94cc-e8c36e4dcf08,NursingHome,676476,,,,,TX,name,EPSG:4326,Point,"[-95.24414, 30.12069]",,"[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]","[{'code': 1, 'footnote': 'Newly certified nursing home with less than 12-15 months of data available or the nursing opened less than 6 months ago, and there were no data to submit or claims for this measure.'}]",,2021-09-20T15:23:03.942Z,1560ad4d51b19be6e8ae351d200a0ad0,8c8d59c3-6ded-43aa-94cc-e8c36e4dcf08,676476,23200 Valley Ranch Parkway,Porter,TX,77365,3463265085,smartystreets_strict,-95.24414,30.12069,The Heights on Valley Ranch,For profit - Corporation,122,,2021-09-01,,Medicare and Medicaid,False,Touchstone Strategies - Mc2 LLC,False,Resident,Yes,,1,,1,,1,,1,,1,0,2,0,0,False,,,1,1,1,,2020-01-23,,,,,,False
114,30.51186,74.258,Falcon Ridge Rehabilitation,1aa137be-46c1-4a4d-929f-d48ee5c06ea1,NursingHome,676382,,,,,TX,name,EPSG:4326,Point,"[-97.57943, 30.51186]",,,,,,,,,,2021-09-20T15:23:03.801Z,e8e979653b6a7b2c0280473faaf02306,1aa137be-46c1-4a4d-929f-d48ee5c06ea1,676382,149 Klattenhoff Lane,Hutto,TX,78634,5128407000,smartystreets_strict,-97.57943,30.51186,Falcon Ridge Rehabilitation,For profit - Corporation,140,,2021-09-01,,Medicare and Medicaid,False,South Limestone Hospital District,False,Both,Yes,2,,2.0,,2.0,,3.0,,3.0,4,4,3,1,1,True,2.0,2.0,,,,,2020-03-11,4.0,2019-03-21,6.0,2018-03-21,9.0,False
115,31.68594,73.909,Skilled Care of Mexia,b30fae96-e4cb-414b-8df9-f068276981ae,NursingHome,676427,,,,,TX,name,EPSG:4326,Point,"[-96.48093, 31.68594]",,,,,,,,,,2021-09-20T15:23:03.864Z,c67a8c4e7ce212e8e927d736a900bd2a,b30fae96-e4cb-414b-8df9-f068276981ae,676427,501 E Sumpter,Mexia,TX,76667,2545625542,smartystreets_strict,-96.48093,31.68594,Skilled Care of Mexia,For profit - Corporation,80,,2021-09-01,,Medicare and Medicaid,False,"Mexia II Enterprises, LLC",False,Resident,Yes,4,,5.0,,2.0,,1.0,,1.0,0,0,0,0,0,False,4.0,1.0,,,,,2019-10-30,0.0,2018-08-30,0.0,2017-07-25,0.0,False
116,31.05284,74.27,Creekside Terrace Rehabilitation,f7c153e4-1bdf-422b-8a37-a3fdc4ea6215,NursingHome,455497,,,,,TX,name,EPSG:4326,Point,"[-97.48428, 31.05284]",,,,,,,,,,2021-09-20T15:22:59.998Z,7354b448a956f9f899b39103e98cc00e,f7c153e4-1bdf-422b-8a37-a3fdc4ea6215,455497,1555 Powell Avenue,Belton,TX,76513,2548316200,smartystreets_strict,-97.48428,31.05284,Creekside Terrace Rehabilitation,For profit - Corporation,126,,2021-09-01,,Medicare and Medicaid,False,South Limestone Hospital District,False,Resident,Yes,3,,3.0,,4.0,,2.0,,2.0,1,5,0,0,0,False,3.0,5.0,,,,,2019-07-24,5.0,2018-06-29,10.0,2017-05-11,3.0,False
117,29.86268,74.174,Windsor Houston,cd449512-a601-4a53-9392-b20c4af98d75,NursingHome,676337,,,,,TX,name,EPSG:4326,Point,"[-95.45834, 29.86268]",,,,,,,,,,2021-09-20T15:23:03.760Z,20e83c80a12d75a15ddd493186203ea2,cd449512-a601-4a53-9392-b20c4af98d75,676337,6920 T.C. Jester Blvd,Houston,TX,77091,7136810431,smartystreets_strict,-95.45834,29.86268,Windsor Houston,For profit - Individual,120,,2021-09-01,,Medicare and Medicaid,False,Oakbend Medical Center,False,Both,Yes,1,,1.0,,1.0,,2.0,,2.0,1,2,9,1,1,False,1.0,1.0,,,,,2020-10-05,9.0,2019-05-02,6.0,2018-05-24,0.0,False
118,29.74042,74.193,The Concierge,bf5412f6-cf9e-4e5d-a188-a47d71dea501,NursingHome,676066,,,,,TX,name,EPSG:4326,Point,"[-95.62444, 29.74042]",,,,,,,,,,2021-09-20T15:23:03.458Z,ef91f69e4ab4998d1d152c541998cde7,bf5412f6-cf9e-4e5d-a188-a47d71dea501,676066,2310 South Eldridge Parkway,Houston,TX,77077,2815583900,smartystreets_strict,-95.62444,29.74042,The Concierge,For profit - Corporation,114,,2021-09-01,,Medicare,False,The Concierge,False,Resident,Yes,2,,2.0,,3.0,,3.0,,3.0,5,11,1,2,1,False,2.0,4.0,,,,,2019-12-12,8.0,2018-12-06,9.0,2017-12-07,8.0,False
119,31.6882,74.17,Mexia Ltc Nursing and Rehabilitation,2716dcd7-38c4-4165-9def-41bef3314413,NursingHome,675903,,,,,TX,name,EPSG:4326,Point,"[-96.49608, 31.6882]",,,,,,,"[{'code': 2, 'footnote': 'Not enough data available to calculate a star rating.'}]",,,2021-09-20T15:23:03.301Z,e9fb0095b5bc476924c4ca7a1712b417,2716dcd7-38c4-4165-9def-41bef3314413,675903,601 Terrace LN,Mexia,TX,76667,2545625400,smartystreets_strict,-96.49608,31.6882,Mexia Ltc Nursing and Rehabilitation,For profit - Corporation,66,,2021-09-01,,Medicare and Medicaid,False,South Limestone Hospital District,False,Resident,Yes,4,,4.0,,5.0,,1.0,,1.0,1,2,1,1,0,False,5.0,,,2,,,2019-04-10,5.0,2018-02-15,1.0,2016-12-08,2.0,False
120,29.71691,74.567,West Oaks Nursing & Rehab Center,9dc30d4d-435e-4899-8afe-a2bdb2de91a8,NursingHome,675454,,,,,TX,name,EPSG:4326,Point,"[-95.65304, 29.71691]",,,,,,,,,,2021-09-20T15:23:02.968Z,32e13605323d1ecd7fc992c05af674e1,9dc30d4d-435e-4899-8afe-a2bdb2de91a8,675454,3625 Green Crest,Houston,TX,77082,2815581166,smartystreets_strict,-95.65304,29.71691,West Oaks Nursing & Rehab Center,For profit - Corporation,136,,2021-09-01,,Medicare and Medicaid,False,West Wharton County Hospital District,False,Resident,Yes,2,,1.0,,5.0,,3.0,,4.0,1,18,0,1,0,False,4.0,5.0,,,,,2021-07-09,7.0,2019-06-14,13.0,2018-06-01,16.0,False
121,29.79392,75.0,Memorial City Health and Rehabilitation Center,cd224bdd-ab89-4ce3-8fee-77886c5fed8c,NursingHome,676258,,,,,TX,name,EPSG:4326,Point,"[-95.52336, 29.79392]",,,,,,,,,,2021-09-20T15:23:03.672Z,4fc38f6a7c84c9e976aaf9c2c6c0bd3d,cd224bdd-ab89-4ce3-8fee-77886c5fed8c,676258,1341 Blalock,Houston,TX,77055,7134687821,smartystreets_strict,-95.52336,29.79392,Memorial City Health and Rehabilitation Center,For profit - Corporation,187,,2021-09-01,,Medicare and Medicaid,False,Oakbend Medical Center,False,Resident,Yes,4,,4.0,,4.0,,3.0,,3.0,3,2,1,1,0,False,3.0,5.0,,,,,2021-07-08,7.0,2019-10-11,1.0,2018-09-28,6.0,False
122,29.80303,75.123,Arden Wood,00ebf674-2649-4309-9fff-7de9a1897cc1,NursingHome,675789,,,,,TX,name,EPSG:4326,Point,"[-95.50815, 29.80303]",,,,,,,,,,2021-09-20T15:23:03.205Z,4af2c30e3b719796cbb6112ab297561a,00ebf674-2649-4309-9fff-7de9a1897cc1,675789,8810 Long Point Dr,Houston,TX,77055,7134687833,smartystreets_strict,-95.50815,29.80303,Arden Wood,For profit - Corporation,174,,2021-09-01,,Medicare and Medicaid,False,"Altamonte Care of Houston Northwest, LLC",False,Resident,Yes,1,,1.0,,1.0,,2.0,,2.0,3,10,2,7,3,False,2.0,1.0,,,,,2019-09-13,6.0,2018-09-14,8.0,2017-09-21,7.0,False
123,30.06026,75.456,Regent Care Center of Kingwood,c097df8d-4293-4f02-8972-cee97e3ce229,NursingHome,676160,,,,,TX,name,EPSG:4326,Point,"[-95.25442, 30.06026]",,,,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,,"[{'code': 12, 'footnote': 'This facility either did not submit staffing data, has reported a high number of days without a registered nurse onsite, or submitted data that could not be verified through an audit.'}]",,2021-09-20T15:23:03.559Z,363d36e2b6dc4ad02c79908f3e5e4a16,c097df8d-4293-4f02-8972-cee97e3ce229,676160,23775 Kingwood Place,Kingwood,TX,77339,2813182600,smartystreets_strict,-95.25442,30.06026,Regent Care Center of Kingwood,For profit - Partnership,194,,2021-09-01,,Medicare and Medicaid,False,"Regent Care Center of Kingwood, Limited Partnership",False,Resident,Yes,1,,3.0,,1.0,,1.0,12,1.0,7,5,4,2,2,False,1.0,1.0,,,12,,2019-10-18,9.0,2018-10-26,2.0,2016-08-11,7.0,False
124,29.80025,75.802,Spring Branch Transitional Care Center,b00d6b8e-57c3-43cd-bc07-667ff0e84151,NursingHome,675764,,,,,TX,name,EPSG:4326,Point,"[-95.49469, 29.80025]",,,,,,,,,,2021-09-20T15:23:03.182Z,470f65105da992005eb959c788eadd3d,b00d6b8e-57c3-43cd-bc07-667ff0e84151,675764,1615 Hillendahl Rd,Houston,TX,77055,7133650561,smartystreets_strict,-95.49469,29.80025,Spring Branch Transitional Care Center,For profit - Corporation,198,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,1,,1.0,,3.0,,2.0,,2.0,6,17,2,1,0,True,5.0,2.0,,,,,2020-10-09,16.0,2019-04-25,11.0,2018-03-09,10.0,False
125,29.73168,75.93,Park Manor of Westchase,07244aa3-984e-45a0-a8e2-184b02e3265d,NursingHome,676059,,,,,TX,name,EPSG:4326,Point,"[-95.5888, 29.73168]",,,,,,,,,,2021-09-20T15:23:03.448Z,1436535ac1fa8d3071836689cc80418b,07244aa3-984e-45a0-a8e2-184b02e3265d,676059,11910 Richmond Ave,Houston,TX,77082,2814972838,smartystreets_strict,-95.5888,29.73168,Park Manor of Westchase,For profit - Limited Liability company,125,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Both,Yes,2,,1.0,,5.0,,2.0,,1.0,5,17,1,3,1,False,5.0,4.0,,,,,2021-08-04,4.0,2020-02-03,9.0,2019-02-28,18.0,False
126,30.00075,76.143,Deerbrook Skilled Nursing and Rehab Center,ec4b0ebf-3cfa-403a-8717-0aa248be500a,NursingHome,676263,,,,,TX,name,EPSG:4326,Point,"[-95.28466, 30.00075]",,,,,,,,,,2021-09-20T15:23:03.675Z,f73ec9ce1d65b121fa78127dca5cba39,ec4b0ebf-3cfa-403a-8717-0aa248be500a,676263,9250 Humble-Westfield Rd,Humble,TX,77338,2814465160,smartystreets_strict,-95.28466,30.00075,Deerbrook Skilled Nursing and Rehab Center,For profit - Limited Liability company,124,,2021-09-01,,Medicare and Medicaid,False,Winnie-Stowell Hospital District,False,Resident,Yes,5,,4.0,,5.0,,3.0,,3.0,1,6,0,0,0,False,4.0,5.0,,,,,2021-07-16,6.0,2019-08-23,5.0,2018-08-03,10.0,False
